"Name","type","organ","median_FC","mouse_index"
"53-Use1","unknown","36-Pachytene/Diplotene",0.0784780023781213,"385"
"54-Adar","unknown","39-Meiosis II",2.49386404866076,"385"
"64-Chd8","unknown","39-Meiosis II",0.061929386405795,"385"
"79-Dnmt1","unknown","39-Meiosis II",0.00418531651456141,"385"
"48-Gpi1","unknown","39-Meiosis II",0.401320763450649,"385"
"25-Jup","unknown","39-Meiosis II",0.556300491380028,"385"
"80-Phb","unknown","39-Meiosis II",0.00295159386068477,"385"
"77-Prmt5","unknown","39-Meiosis II",0.00300844034652776,"385"
"68-Rnaseh2c","unknown","39-Meiosis II",0.0126986132608902,"385"
"75-Tex10","unknown","39-Meiosis II",0.0522277958099734,"385"
"76-Usp7","unknown","39-Meiosis II",0.0008699014111734,"385"
"09-NC1","control","39-Meiosis II",0.858349577647823,"385"
"88-Akirin2","unknown","39-Meiosis II",0.0268547059071908,"385"
"78-Clp1","unknown","39-Meiosis II",0.00209777984965911,"385"
"22-Dnmt3b","unknown","39-Meiosis II",0.156115067571356,"385"
"37-Gtf2i","unknown","39-Meiosis II",0.0587764155012014,"385"
"38-Kidins220","unknown","39-Meiosis II",0.21824480369515,"385"
"81-Phb2","unknown","39-Meiosis II",0.0111437857916731,"385"
"95-Prpf3","unknown","39-Meiosis II",0.000499085010813509,"385"
"56-Sdhd","unknown","39-Meiosis II",0.00484218077474892,"385"
"47-Thap1","unknown","39-Meiosis II",0.244582405997423,"385"
"65-Vps52","unknown","39-Meiosis II",0.00402279584311096,"385"
"07-NC2","control","39-Meiosis II",1.22171945701357,"385"
"46-Arf4","unknown","39-Meiosis II",0.453488372093023,"385"
"62-Crkl","unknown","39-Meiosis II",0.019538188277087,"385"
"34-Elavl1","unknown","39-Meiosis II",0.00309278350515464,"385"
"89-Hcfc1","unknown","39-Meiosis II",0,"385"
"31-Krit1","unknown","39-Meiosis II",0.254789272030651,"385"
"23-Phgdh","unknown","39-Meiosis II",0.278596847991866,"385"
"96-Prpf31","unknown","39-Meiosis II",0.00103483959986202,"385"
"63-Shoc2","unknown","39-Meiosis II",0.0766386554621849,"385"
"16-Tnrc6a","unknown","39-Meiosis II",0.151452282157676,"385"
"85-Wdr77","unknown","39-Meiosis II",0,"385"
"08-NC3","control","39-Meiosis II",1.32720450281426,"385"
"67-Arglu1","unknown","39-Meiosis II",0.00369533976596181,"385"
"51-Ctnnbl1","unknown","39-Meiosis II",0.0282167042889391,"385"
"26-Ets2","unknown","39-Meiosis II",0.653487095002746,"385"
"82-Hdac3","unknown","39-Meiosis II",0.0028585040495474,"385"
"92-Mcrs1","unknown","39-Meiosis II",0.00147094876195146,"385"
"86-Pnkp","unknown","39-Meiosis II",0,"385"
"36-Psen1","unknown","39-Meiosis II",0.281577633549676,"385"
"15-Slk","unknown","39-Meiosis II",0.0083986562150056,"385"
"84-Tra2b","unknown","39-Meiosis II",0.0635668040023543,"385"
"90-Wtap","unknown","39-Meiosis II",0.00440744368266406,"385"
"06-NC4","control","39-Meiosis II",0.788678340129527,"385"
"66-Arid4b","unknown","39-Meiosis II",0.00177777777777778,"385"
"49-Ddx11","unknown","39-Meiosis II",0.0204509701101206,"385"
"42-Fbxl5","unknown","39-Meiosis II",0.0466537073035268,"385"
"27-Hdac7","unknown","39-Meiosis II",0.275021758050479,"385"
"24-Mfn2","unknown","39-Meiosis II",0.0421001693684975,"385"
"74-Pno1","unknown","39-Meiosis II",0.0180772391125719,"385"
"43-Ptbp1","unknown","39-Meiosis II",0.00481927710843374,"385"
"52-Sprtn","unknown","39-Meiosis II",0.0177086128253287,"385"
"44-Trim28","unknown","39-Meiosis II",0.00178890876565295,"385"
"29-Ybx1","unknown","39-Meiosis II",0.311191992720655,"385"
"04-NC5","control","39-Meiosis II",0.97079942556247,"385"
"28-Asf1a","unknown","39-Meiosis II",0.355140186915888,"385"
"94-Ddx24","unknown","39-Meiosis II",0.00193923723335488,"385"
"32-Fth1","unknown","39-Meiosis II",0.12,"385"
"70-Hsp90ab1","unknown","39-Meiosis II",0.00340812269241693,"385"
"02-Morf4l2","unknown","39-Meiosis II",0.949522510231924,"385"
"55-Ppp2r1a","unknown","39-Meiosis II",0.590719809637121,"385"
"50-Ptma","unknown","39-Meiosis II",0.0562905941784941,"385"
"69-Strap","unknown","39-Meiosis II",0.00158604282315623,"385"
"35-Tsc2","unknown","39-Meiosis II",0.00631911532385466,"385"
"61-Ythdc1","unknown","39-Meiosis II",0.00429286906749344,"385"
"01-NC6","control","39-Meiosis II",0.823393167342212,"385"
"10-Atg13","unknown","39-Meiosis II",0.297029702970297,"385"
"21-Derl1","unknown","39-Meiosis II",0.0617246596066566,"385"
"17-Ggnbp2","unknown","39-Meiosis II",0.0274835385055826,"385"
"97-Hspa9","unknown","39-Meiosis II",0,"385"
"11-Mov10","unknown","39-Meiosis II",0.00406366407043684,"385"
"41-Ppp6c","unknown","39-Meiosis II",0.00464936071290198,"385"
"40-Rere","unknown","39-Meiosis II",0.00371057513914657,"385"
"59-Tardbp","unknown","39-Meiosis II",0,"385"
"33-Tsg101","unknown","39-Meiosis II",0.0775240384615385,"385"
"18-Zfp110","unknown","39-Meiosis II",0.390672319806178,"385"
"03-NC7","control","39-Meiosis II",1.03517283201941,"385"
"60-Brd4","unknown","39-Meiosis II",0.00322493953238377,"385"
"45-Dhx30","unknown","39-Meiosis II",0.00152944175375988,"385"
"72-Gnl3","unknown","39-Meiosis II",0.00590938936309915,"385"
"93-Hspd1","unknown","39-Meiosis II",0,"385"
"87-Nsrp1","unknown","39-Meiosis II",0.0178571428571429,"385"
"20-Prkaca","unknown","39-Meiosis II",0.143001007049345,"385"
"58-Rhoa","unknown","39-Meiosis II",0.00250417362270451,"385"
"39-Tax1bp1","unknown","39-Meiosis II",0.160557184750733,"385"
"19-Upf3a","unknown","39-Meiosis II",0.05,"385"
"91-Zpr1","unknown","39-Meiosis II",0,"385"
"05-NC8","control","39-Meiosis II",1.01622323166775,"385"
"30-Ccm2","unknown","39-Meiosis II",0.312360268284893,"385"
"83-Dkc1","unknown","39-Meiosis II",0.0020703933747412,"385"
"71-Ndufa13","unknown","39-Meiosis II",0.00209205020920502,"385"
"57-Impdh2","unknown","39-Meiosis II",0.0931545518701482,"385"
"98-Mcm3ap","unknown","39-Meiosis II",0,"385"
"12-Pdha1","unknown","39-Meiosis II",0.00638524299396949,"385"
"13-Prkacb","unknown","39-Meiosis II",0.46311010215664,"385"
"73-Rnaseh1","unknown","39-Meiosis II",0.0897079276773296,"385"
"14-Tbx6","unknown","39-Meiosis II",0.0977147360126084,"385"
"53-Use1","unknown","39-Meiosis II",0.0984542211652794,"385"
"54-Adar","unknown","38-Round spermatid",2.37541350976417,"385"
"64-Chd8","unknown","38-Round spermatid",0.0484989170647792,"385"
"79-Dnmt1","unknown","38-Round spermatid",0.00202290298203802,"385"
"48-Gpi1","unknown","38-Round spermatid",0.304855657218682,"385"
"25-Jup","unknown","38-Round spermatid",0.490338968934788,"385"
"80-Phb","unknown","38-Round spermatid",0.000442739079102715,"385"
"77-Prmt5","unknown","38-Round spermatid",0.00100281344884259,"385"
"68-Rnaseh2c","unknown","38-Round spermatid",0.00530688315380485,"385"
"75-Tex10","unknown","38-Round spermatid",0.0573177928592505,"385"
"76-Usp7","unknown","38-Round spermatid",0.0002899671370578,"385"
"09-NC1","control","38-Round spermatid",0.778427550357375,"385"
"88-Akirin2","unknown","38-Round spermatid",0.0200143562893215,"385"
"78-Clp1","unknown","38-Round spermatid",0.00279703979954548,"385"
"22-Dnmt3b","unknown","38-Round spermatid",0.155778612684349,"385"
"37-Gtf2i","unknown","38-Round spermatid",0.0639516973692317,"385"
"38-Kidins220","unknown","38-Round spermatid",0.188799076212471,"385"
"81-Phb2","unknown","38-Round spermatid",0.00557189289583656,"385"
"95-Prpf3","unknown","38-Round spermatid",0.000499085010813509,"385"
"56-Sdhd","unknown","38-Round spermatid",0.00107604017216643,"385"
"47-Thap1","unknown","38-Round spermatid",0.22630900784819,"385"
"65-Vps52","unknown","38-Round spermatid",0.000670465973851827,"385"
"07-NC2","control","38-Round spermatid",1.14603044014809,"385"
"46-Arf4","unknown","38-Round spermatid",0.516994633273703,"385"
"62-Crkl","unknown","38-Round spermatid",0.0133214920071048,"385"
"34-Elavl1","unknown","38-Round spermatid",0.00103092783505155,"385"
"89-Hcfc1","unknown","38-Round spermatid",0,"385"
"31-Krit1","unknown","38-Round spermatid",0.345785440613027,"385"
"23-Phgdh","unknown","38-Round spermatid",0.241992882562278,"385"
"96-Prpf31","unknown","38-Round spermatid",0.00206967919972404,"385"
"63-Shoc2","unknown","38-Round spermatid",0.117983193277311,"385"
"16-Tnrc6a","unknown","38-Round spermatid",0.140041493775934,"385"
"85-Wdr77","unknown","38-Round spermatid",0.0012202562538133,"385"
"08-NC3","control","38-Round spermatid",1.10093808630394,"385"
"67-Arglu1","unknown","38-Round spermatid",0.00369533976596181,"385"
"51-Ctnnbl1","unknown","38-Round spermatid",0.0203160270880361,"385"
"26-Ets2","unknown","38-Round spermatid",0.465678198791873,"385"
"82-Hdac3","unknown","38-Round spermatid",0,"385"
"92-Mcrs1","unknown","38-Round spermatid",0,"385"
"86-Pnkp","unknown","38-Round spermatid",0,"385"
"36-Psen1","unknown","38-Round spermatid",0.316025961058412,"385"
"15-Slk","unknown","38-Round spermatid",0.00335946248600224,"385"
"84-Tra2b","unknown","38-Round spermatid",0.0882872277810477,"385"
"90-Wtap","unknown","38-Round spermatid",0.00146914789422135,"385"
"06-NC4","control","38-Round spermatid",0.887982729671384,"385"
"66-Arid4b","unknown","38-Round spermatid",0,"385"
"49-Ddx11","unknown","38-Round spermatid",0.0204509701101206,"385"
"42-Fbxl5","unknown","38-Round spermatid",0.0733129686198278,"385"
"27-Hdac7","unknown","38-Round spermatid",0.295909486510009,"385"
"24-Mfn2","unknown","38-Round spermatid",0.029034599564481,"385"
"74-Pno1","unknown","38-Round spermatid",0.0180772391125719,"385"
"43-Ptbp1","unknown","38-Round spermatid",0.00160642570281125,"385"
"52-Sprtn","unknown","38-Round spermatid",0.0289777300778106,"385"
"44-Trim28","unknown","38-Round spermatid",0,"385"
"29-Ybx1","unknown","38-Round spermatid",0.287534121929026,"385"
"04-NC5","control","38-Round spermatid",0.988032551460029,"385"
"28-Asf1a","unknown","38-Round spermatid",0.38006230529595,"385"
"94-Ddx24","unknown","38-Round spermatid",0.00193923723335488,"385"
"32-Fth1","unknown","38-Round spermatid",0.155172413793103,"385"
"70-Hsp90ab1","unknown","38-Round spermatid",0.00170406134620846,"385"
"02-Morf4l2","unknown","38-Round spermatid",1.02728512960437,"385"
"55-Ppp2r1a","unknown","38-Round spermatid",0.455086258179655,"385"
"50-Ptma","unknown","38-Round spermatid",0.0447438056290594,"385"
"69-Strap","unknown","38-Round spermatid",0,"385"
"35-Tsc2","unknown","38-Round spermatid",0.00157977883096367,"385"
"61-Ythdc1","unknown","38-Round spermatid",0.00429286906749344,"385"
"01-NC6","control","38-Round spermatid",0.953676896352056,"385"
"10-Atg13","unknown","38-Round spermatid",0.246110325318246,"385"
"21-Derl1","unknown","38-Round spermatid",0.0653555219364599,"385"
"17-Ggnbp2","unknown","38-Round spermatid",0.0120240480961924,"385"
"97-Hspa9","unknown","38-Round spermatid",0,"385"
"11-Mov10","unknown","38-Round spermatid",0.00203183203521842,"385"
"41-Ppp6c","unknown","38-Round spermatid",0.00232468035645099,"385"
"40-Rere","unknown","38-Round spermatid",0.00185528756957328,"385"
"59-Tardbp","unknown","38-Round spermatid",0.00169300225733634,"385"
"33-Tsg101","unknown","38-Round spermatid",0.0775240384615385,"385"
"18-Zfp110","unknown","38-Round spermatid",0.348879466989703,"385"
"03-NC7","control","38-Round spermatid",1.07701637355973,"385"
"60-Brd4","unknown","38-Round spermatid",0,"385"
"45-Dhx30","unknown","38-Round spermatid",0,"385"
"72-Gnl3","unknown","38-Round spermatid",0.0137885751805647,"385"
"93-Hspd1","unknown","38-Round spermatid",0.00146520146520147,"385"
"87-Nsrp1","unknown","38-Round spermatid",0.0416666666666667,"385"
"20-Prkaca","unknown","38-Round spermatid",0.16515609264854,"385"
"58-Rhoa","unknown","38-Round spermatid",0,"385"
"39-Tax1bp1","unknown","38-Round spermatid",0.0703812316715542,"385"
"19-Upf3a","unknown","38-Round spermatid",0.00416666666666667,"385"
"91-Zpr1","unknown","38-Round spermatid",0,"385"
"05-NC8","control","38-Round spermatid",0.763140817650876,"385"
"30-Ccm2","unknown","38-Round spermatid",0.195464707761099,"385"
"83-Dkc1","unknown","38-Round spermatid",0,"385"
"71-Ndufa13","unknown","38-Round spermatid",0,"385"
"57-Impdh2","unknown","38-Round spermatid",0.196894848270995,"385"
"98-Mcm3ap","unknown","38-Round spermatid",0,"385"
"12-Pdha1","unknown","38-Round spermatid",0.00425682866264633,"385"
"13-Prkacb","unknown","38-Round spermatid",0.447219069239501,"385"
"73-Rnaseh1","unknown","38-Round spermatid",0.160639777468707,"385"
"14-Tbx6","unknown","38-Round spermatid",0.159180457052797,"385"
"53-Use1","unknown","38-Round spermatid",0.0870392390011891,"385"
"54-Adar","unknown","33-CD8 na<U+00EF>ve",0.081314694269555,"385"
"64-Chd8","unknown","33-CD8 na<U+00EF>ve",0.344466667357534,"385"
"79-Dnmt1","unknown","33-CD8 na<U+00EF>ve",0.0827995117130733,"385"
"48-Gpi1","unknown","33-CD8 na<U+00EF>ve",0.562126799463054,"385"
"25-Jup","unknown","33-CD8 na<U+00EF>ve",0.882610144082618,"385"
"80-Phb","unknown","33-CD8 na<U+00EF>ve",0.0159386068476978,"385"
"77-Prmt5","unknown","33-CD8 na<U+00EF>ve",0.0686927212457172,"385"
"68-Rnaseh2c","unknown","33-CD8 na<U+00EF>ve",0.119783934043024,"385"
"75-Tex10","unknown","33-CD8 na<U+00EF>ve",0.120610799645913,"385"
"76-Usp7","unknown","33-CD8 na<U+00EF>ve",0.005799342741156,"385"
"09-NC1","control","33-CD8 na<U+00EF>ve",0.651397011046134,"385"
"88-Akirin2","unknown","33-CD8 na<U+00EF>ve",0.122872946839505,"385"
"78-Clp1","unknown","33-CD8 na<U+00EF>ve",0.0122370491230115,"385"
"22-Dnmt3b","unknown","33-CD8 na<U+00EF>ve",0.618740537206303,"385"
"37-Gtf2i","unknown","33-CD8 na<U+00EF>ve",0.233257347051938,"385"
"38-Kidins220","unknown","33-CD8 na<U+00EF>ve",0.0731812933025404,"385"
"81-Phb2","unknown","33-CD8 na<U+00EF>ve",0.063612443894134,"385"
"95-Prpf3","unknown","33-CD8 na<U+00EF>ve",0.029446015637997,"385"
"56-Sdhd","unknown","33-CD8 na<U+00EF>ve",0.0758608321377331,"385"
"47-Thap1","unknown","33-CD8 na<U+00EF>ve",0.254421928077779,"385"
"65-Vps52","unknown","33-CD8 na<U+00EF>ve",0.0797854508883674,"385"
"07-NC2","control","33-CD8 na<U+00EF>ve",0.538050185109009,"385"
"46-Arf4","unknown","33-CD8 na<U+00EF>ve",0.611806797853309,"385"
"62-Crkl","unknown","33-CD8 na<U+00EF>ve",0.0852575488454707,"385"
"34-Elavl1","unknown","33-CD8 na<U+00EF>ve",0.0319587628865979,"385"
"89-Hcfc1","unknown","33-CD8 na<U+00EF>ve",0.0659709280655982,"385"
"31-Krit1","unknown","33-CD8 na<U+00EF>ve",0.109195402298851,"385"
"23-Phgdh","unknown","33-CD8 na<U+00EF>ve",0.548042704626335,"385"
"96-Prpf31","unknown","33-CD8 na<U+00EF>ve",0.0403587443946188,"385"
"63-Shoc2","unknown","33-CD8 na<U+00EF>ve",0.0695798319327731,"385"
"16-Tnrc6a","unknown","33-CD8 na<U+00EF>ve",2.02385892116183,"385"
"85-Wdr77","unknown","33-CD8 na<U+00EF>ve",0.0231848688224527,"385"
"08-NC3","control","33-CD8 na<U+00EF>ve",1.8202626641651,"385"
"67-Arglu1","unknown","33-CD8 na<U+00EF>ve",0.0357216177376309,"385"
"51-Ctnnbl1","unknown","33-CD8 na<U+00EF>ve",0.547404063205418,"385"
"26-Ets2","unknown","33-CD8 na<U+00EF>ve",0.42504118616145,"385"
"82-Hdac3","unknown","33-CD8 na<U+00EF>ve",0.00428775607432111,"385"
"92-Mcrs1","unknown","33-CD8 na<U+00EF>ve",0.102966413336602,"385"
"86-Pnkp","unknown","33-CD8 na<U+00EF>ve",0.00762550307138318,"385"
"36-Psen1","unknown","33-CD8 na<U+00EF>ve",0.169246130803794,"385"
"15-Slk","unknown","33-CD8 na<U+00EF>ve",0.814669652855543,"385"
"84-Tra2b","unknown","33-CD8 na<U+00EF>ve",0.0176574455562095,"385"
"90-Wtap","unknown","33-CD8 na<U+00EF>ve",0.0763956904995103,"385"
"06-NC4","control","33-CD8 na<U+00EF>ve",0.771408011513552,"385"
"66-Arid4b","unknown","33-CD8 na<U+00EF>ve",0.200888888888889,"385"
"49-Ddx11","unknown","33-CD8 na<U+00EF>ve",0.165180912427897,"385"
"42-Fbxl5","unknown","33-CD8 na<U+00EF>ve",0.423215773396279,"385"
"27-Hdac7","unknown","33-CD8 na<U+00EF>ve",0.0765883376849434,"385"
"24-Mfn2","unknown","33-CD8 na<U+00EF>ve",0.942172755867409,"385"
"74-Pno1","unknown","33-CD8 na<U+00EF>ve",0.308956450287592,"385"
"43-Ptbp1","unknown","33-CD8 na<U+00EF>ve",0.551004016064257,"385"
"52-Sprtn","unknown","33-CD8 na<U+00EF>ve",0.193184867185404,"385"
"44-Trim28","unknown","33-CD8 na<U+00EF>ve",0.0214669051878354,"385"
"29-Ybx1","unknown","33-CD8 na<U+00EF>ve",0.0982711555959964,"385"
"04-NC5","control","33-CD8 na<U+00EF>ve",1.2924844423169,"385"
"28-Asf1a","unknown","33-CD8 na<U+00EF>ve",1.72429906542056,"385"
"94-Ddx24","unknown","33-CD8 na<U+00EF>ve",0.00581771170006464,"385"
"32-Fth1","unknown","33-CD8 na<U+00EF>ve",0.229655172413793,"385"
"70-Hsp90ab1","unknown","33-CD8 na<U+00EF>ve",0.143141153081511,"385"
"02-Morf4l2","unknown","33-CD8 na<U+00EF>ve",3.71418826739427,"385"
"55-Ppp2r1a","unknown","33-CD8 na<U+00EF>ve",0.0124925639500297,"385"
"50-Ptma","unknown","33-CD8 na<U+00EF>ve",0.0736107770026461,"385"
"69-Strap","unknown","33-CD8 na<U+00EF>ve",0.0475812846946868,"385"
"35-Tsc2","unknown","33-CD8 na<U+00EF>ve",0.0205371248025276,"385"
"61-Ythdc1","unknown","33-CD8 na<U+00EF>ve",0.0629620796565705,"385"
"01-NC6","control","33-CD8 na<U+00EF>ve",0.646207295888825,"385"
"10-Atg13","unknown","33-CD8 na<U+00EF>ve",1.21188118811881,"385"
"21-Derl1","unknown","33-CD8 na<U+00EF>ve",0.468381240544629,"385"
"17-Ggnbp2","unknown","33-CD8 na<U+00EF>ve",0.340108789006585,"385"
"97-Hspa9","unknown","33-CD8 na<U+00EF>ve",0,"385"
"11-Mov10","unknown","33-CD8 na<U+00EF>ve",0.369793430409753,"385"
"41-Ppp6c","unknown","33-CD8 na<U+00EF>ve",0.35335141418055,"385"
"40-Rere","unknown","33-CD8 na<U+00EF>ve",0.0853432282003711,"385"
"59-Tardbp","unknown","33-CD8 na<U+00EF>ve",0.0474040632054176,"385"
"33-Tsg101","unknown","33-CD8 na<U+00EF>ve",0.234375,"385"
"18-Zfp110","unknown","33-CD8 na<U+00EF>ve",0.683222289521502,"385"
"03-NC7","control","33-CD8 na<U+00EF>ve",1.39902971497878,"385"
"60-Brd4","unknown","33-CD8 na<U+00EF>ve",0.0483740929857565,"385"
"45-Dhx30","unknown","33-CD8 na<U+00EF>ve",0.0107060922763191,"385"
"72-Gnl3","unknown","33-CD8 na<U+00EF>ve",0.161523309258043,"385"
"93-Hspd1","unknown","33-CD8 na<U+00EF>ve",0.0043956043956044,"385"
"87-Nsrp1","unknown","33-CD8 na<U+00EF>ve",0.0555555555555556,"385"
"20-Prkaca","unknown","33-CD8 na<U+00EF>ve",0.904330312185297,"385"
"58-Rhoa","unknown","33-CD8 na<U+00EF>ve",0.00250417362270451,"385"
"39-Tax1bp1","unknown","33-CD8 na<U+00EF>ve",0.0967741935483871,"385"
"19-Upf3a","unknown","33-CD8 na<U+00EF>ve",0.335416666666667,"385"
"91-Zpr1","unknown","33-CD8 na<U+00EF>ve",0.0260586319218241,"385"
"05-NC8","control","33-CD8 na<U+00EF>ve",1.7910447761194,"385"
"30-Ccm2","unknown","33-CD8 na<U+00EF>ve",0.126477163845417,"385"
"83-Dkc1","unknown","33-CD8 na<U+00EF>ve",0.0020703933747412,"385"
"71-Ndufa13","unknown","33-CD8 na<U+00EF>ve",0.00627615062761506,"385"
"57-Impdh2","unknown","33-CD8 na<U+00EF>ve",0.224417784050812,"385"
"98-Mcm3ap","unknown","33-CD8 na<U+00EF>ve",0.00996677740863787,"385"
"12-Pdha1","unknown","33-CD8 na<U+00EF>ve",1.18126995388436,"385"
"13-Prkacb","unknown","33-CD8 na<U+00EF>ve",1.67082860385925,"385"
"73-Rnaseh1","unknown","33-CD8 na<U+00EF>ve",0.285813630041725,"385"
"14-Tbx6","unknown","33-CD8 na<U+00EF>ve",1.68951930654058,"385"
"53-Use1","unknown","33-CD8 na<U+00EF>ve",1.05445897740785,"385"
"54-Adar","unknown","31-CD4 effector/memory",0.106925621598549,"385"
"64-Chd8","unknown","31-CD4 effector/memory",0.367783454407909,"385"
"79-Dnmt1","unknown","31-CD4 effector/memory",0.10191245712957,"385"
"48-Gpi1","unknown","31-CD4 effector/memory",0.612488620758822,"385"
"25-Jup","unknown","31-CD4 effector/memory",1.04026817689681,"385"
"80-Phb","unknown","31-CD4 effector/memory",0.0152007083825266,"385"
"77-Prmt5","unknown","31-CD4 effector/memory",0.0727039750410875,"385"
"68-Rnaseh2c","unknown","31-CD4 effector/memory",0.0888902928262312,"385"
"75-Tex10","unknown","31-CD4 effector/memory",0.145396872233697,"385"
"76-Usp7","unknown","31-CD4 effector/memory",0.0034796056446936,"385"
"09-NC1","control","31-CD4 effector/memory",0.765107212475634,"385"
"88-Akirin2","unknown","31-CD4 effector/memory",0.134780222100241,"385"
"78-Clp1","unknown","31-CD4 effector/memory",0.00839111939863644,"385"
"22-Dnmt3b","unknown","31-CD4 effector/memory",0.92928839791398,"385"
"37-Gtf2i","unknown","31-CD4 effector/memory",0.317540508902717,"385"
"38-Kidins220","unknown","31-CD4 effector/memory",0.0801096997690531,"385"
"81-Phb2","unknown","31-CD4 effector/memory",0.0826497446215756,"385"
"95-Prpf3","unknown","31-CD4 effector/memory",0.0254533355514889,"385"
"56-Sdhd","unknown","31-CD4 effector/memory",0.0656384505021521,"385"
"47-Thap1","unknown","31-CD4 effector/memory",0.299402600445121,"385"
"65-Vps52","unknown","31-CD4 effector/memory",0.118002011397922,"385"
"07-NC2","control","31-CD4 effector/memory",0.663924310983135,"385"
"46-Arf4","unknown","31-CD4 effector/memory",0.486583184257603,"385"
"62-Crkl","unknown","31-CD4 effector/memory",0.0879218472468917,"385"
"34-Elavl1","unknown","31-CD4 effector/memory",0.0443298969072165,"385"
"89-Hcfc1","unknown","31-CD4 effector/memory",0.0816250465896385,"385"
"31-Krit1","unknown","31-CD4 effector/memory",0.120689655172414,"385"
"23-Phgdh","unknown","31-CD4 effector/memory",0.665988815455008,"385"
"96-Prpf31","unknown","31-CD4 effector/memory",0.0206967919972404,"385"
"63-Shoc2","unknown","31-CD4 effector/memory",0.0413445378151261,"385"
"16-Tnrc6a","unknown","31-CD4 effector/memory",2.36618257261411,"385"
"85-Wdr77","unknown","31-CD4 effector/memory",0.0353874313605857,"385"
"08-NC3","control","31-CD4 effector/memory",1.97335834896811,"385"
"67-Arglu1","unknown","31-CD4 effector/memory",0.0603572161773763,"385"
"51-Ctnnbl1","unknown","31-CD4 effector/memory",0.291196388261851,"385"
"26-Ets2","unknown","31-CD4 effector/memory",0.517298187808896,"385"
"82-Hdac3","unknown","31-CD4 effector/memory",0.0028585040495474,"385"
"92-Mcrs1","unknown","31-CD4 effector/memory",0.107379259622456,"385"
"86-Pnkp","unknown","31-CD4 effector/memory",0.00381275153569159,"385"
"36-Psen1","unknown","31-CD4 effector/memory",0.151273090364453,"385"
"15-Slk","unknown","31-CD4 effector/memory",1.39585666293393,"385"
"84-Tra2b","unknown","31-CD4 effector/memory",0.0158917010005886,"385"
"90-Wtap","unknown","31-CD4 effector/memory",0.05435847208619,"385"
"06-NC4","control","31-CD4 effector/memory",1.02902374670185,"385"
"66-Arid4b","unknown","31-CD4 effector/memory",1.23022222222222,"385"
"49-Ddx11","unknown","31-CD4 effector/memory",0.18720503408495,"385"
"42-Fbxl5","unknown","31-CD4 effector/memory",0.40821993890586,"385"
"27-Hdac7","unknown","31-CD4 effector/memory",0.0191470844212359,"385"
"24-Mfn2","unknown","31-CD4 effector/memory",0.595209291071861,"385"
"74-Pno1","unknown","31-CD4 effector/memory",0.313886606409203,"385"
"43-Ptbp1","unknown","31-CD4 effector/memory",0.493172690763052,"385"
"52-Sprtn","unknown","31-CD4 effector/memory",0.257579822913872,"385"
"44-Trim28","unknown","31-CD4 effector/memory",0.0268336314847943,"385"
"29-Ybx1","unknown","31-CD4 effector/memory",0.192902638762511,"385"
"04-NC5","control","31-CD4 effector/memory",1.11584490186692,"385"
"28-Asf1a","unknown","31-CD4 effector/memory",0.59190031152648,"385"
"94-Ddx24","unknown","31-CD4 effector/memory",0,"385"
"32-Fth1","unknown","31-CD4 effector/memory",0.333103448275862,"385"
"70-Hsp90ab1","unknown","31-CD4 effector/memory",0.144845214427719,"385"
"02-Morf4l2","unknown","31-CD4 effector/memory",2.45361527967258,"385"
"55-Ppp2r1a","unknown","31-CD4 effector/memory",0.00535395597858418,"385"
"50-Ptma","unknown","31-CD4 effector/memory",0.0663940341592495,"385"
"69-Strap","unknown","31-CD4 effector/memory",0.0697858842188739,"385"
"35-Tsc2","unknown","31-CD4 effector/memory",0.0410742496050553,"385"
"61-Ythdc1","unknown","31-CD4 effector/memory",0.0329119961841164,"385"
"01-NC6","control","31-CD4 effector/memory",0.383902721482339,"385"
"10-Atg13","unknown","31-CD4 effector/memory",1.3951909476662,"385"
"21-Derl1","unknown","31-CD4 effector/memory",0.497428139183056,"385"
"17-Ggnbp2","unknown","31-CD4 effector/memory",0.261093615803035,"385"
"97-Hspa9","unknown","31-CD4 effector/memory",0.00371747211895911,"385"
"11-Mov10","unknown","31-CD4 effector/memory",0.318997629529292,"385"
"41-Ppp6c","unknown","31-CD4 effector/memory",0.388221619527315,"385"
"40-Rere","unknown","31-CD4 effector/memory",0.051948051948052,"385"
"59-Tardbp","unknown","31-CD4 effector/memory",0.0423250564334086,"385"
"33-Tsg101","unknown","31-CD4 effector/memory",0.100961538461538,"385"
"18-Zfp110","unknown","31-CD4 effector/memory",0.483343428225318,"385"
"03-NC7","control","31-CD4 effector/memory",1.1516070345664,"385"
"60-Brd4","unknown","31-CD4 effector/memory",0.0467616232195646,"385"
"45-Dhx30","unknown","31-CD4 effector/memory",0.0198827427988784,"385"
"72-Gnl3","unknown","31-CD4 effector/memory",0.100459619172685,"385"
"93-Hspd1","unknown","31-CD4 effector/memory",0.00879120879120879,"385"
"87-Nsrp1","unknown","31-CD4 effector/memory",0.0158730158730159,"385"
"20-Prkaca","unknown","31-CD4 effector/memory",0.50956696878147,"385"
"58-Rhoa","unknown","31-CD4 effector/memory",0.00500834724540901,"385"
"39-Tax1bp1","unknown","31-CD4 effector/memory",0.0989736070381232,"385"
"19-Upf3a","unknown","31-CD4 effector/memory",0.14375,"385"
"91-Zpr1","unknown","31-CD4 effector/memory",0,"385"
"05-NC8","control","31-CD4 effector/memory",1.10188189487346,"385"
